state,year,epi_week,rainfall_anomaly_mm,rainfall_zscore,heavy_rain_flag,extreme_rain_flag,rolling_4_rainfall_mm,reliefweb_flood_reports
Adamawa,2023,5,0.0,0,0,0,0.0,0
Adamawa,2023,6,0.0,0,0,0,0.0,0
Adamawa,2023,7,0.0,0,0,0,0.0,0
Adamawa,2023,8,-0.008,-0.447213595499958,0,0,0.0,0
Adamawa,2023,9,5.481999999999999,1.7886383466237419,0,0,6.880000000000028,0
Adamawa,2023,10,-1.5819999999999999,-0.39351200625994304,0,0,7.200000000000029,0
Adamawa,2023,11,-1.406,-0.4551608836210952,0,0,7.230000000000028,0
Adamawa,2023,12,0.26600000000000007,0.7491323238111411,0,0,7.7900000000000285,0
Adamawa,2023,13,-0.11400000000000002,-0.4571718618745076,0,0,0.9100000000000285,0
Adamawa,2023,14,-1.2219999999999995,-0.11820010532596242,0,0,5.5800000000000285,0
Adamawa,2023,15,-1.8059999999999996,-0.564716193859363,0,0,7.150000000000029,0
Adamawa,2023,16,-8.952,-0.323852543685227,0,0,14.90000000000003,0
Adamawa,2023,17,2.709999999999999,0.20548256988499072,0,0,29.75000000000003,0
Adamawa,2023,18,-7.380000000000001,-1.748851992677745,0,0,32.04000000000003,0
Adamawa,2023,19,-2.048,-0.11330172689416239,0,0,46.380000000000024,0
Adamawa,2023,20,-9.688000000000002,-0.3066351740487677,0,0,56.53000000000003,0
Adamawa,2023,21,-6.277999999999999,-0.20844332961576173,0,0,56.540000000000035,0
Adamawa,2023,22,-14.936,-1.2077964250217184,0,0,53.78000000000003,0
Adamawa,2023,23,14.466000000000001,1.2555904268515787,0,0,73.34000000000003,0
Adamawa,2023,24,-16.782,-1.1038183119035607,0,0,61.58000000000003,0
Adamawa,2023,25,-6.609999999999996,-0.5143296110883404,0,0,73.91000000000003,0
Adamawa,2023,26,-16.172,-0.7635489278964523,0,0,98.05000000000003,0
Adamawa,2023,27,-11.565999999999999,-0.8739865250517939,0,0,77.71000000000004,0
Adamawa,2023,28,-26.254,-0.8548128009806272,0,0,82.17000000000003,0
Adamawa,2023,29,-79.84200000000001,-0.5339524078835044,0,0,77.52000000000002,0
Adamawa,2023,30,-66.284,-0.6602286932652452,0,0,61.19000000000003,0
Adamawa,2023,31,-4.477999999999998,-0.2464420115904801,0,0,77.59000000000003,0
Adamawa,2023,32,-13.102,-0.5208098643217047,0,0,91.73000000000003,0
Adamawa,2023,33,-3.5739999999999945,-0.23481331180602996,0,0,99.42000000000002,0
Adamawa,2023,34,-13.204,-0.6739191729437437,0,0,109.84000000000003,0
Adamawa,2023,35,3.7360000000000007,0.32460798380673994,0,0,104.20000000000002,0
Adamawa,2023,36,-3.922000000000004,-0.20153384877632677,1,0,126.32000000000002,0
Adamawa,2023,37,-7.873999999999999,-0.5366972859852941,0,0,115.64000000000004,0
Adamawa,2023,38,-24.483999999999998,-0.7623551669024489,0,0,105.48000000000005,0
Adamawa,2023,39,-2.0939999999999976,-0.16549968798831086,0,0,101.41000000000003,0
Adamawa,2023,40,-15.678,-1.1007661112750176,0,0,68.56000000000003,0
Adamawa,2023,41,-1.9639999999999995,-0.39225647373937705,0,0,53.42000000000003,0
Adamawa,2023,42,-3.0820000000000003,-0.695966976908162,0,0,44.77000000000003,0
Adamawa,2023,43,-2.54,-0.608810810826065,0,0,22.930000000000028,0
Adamawa,2023,44,-3.386,-0.33554694015866715,0,0,9.950000000000028,0
Adamawa,2023,45,-13.378,-0.4490562216109679,0,0,5.560000000000028,0
Adamawa,2023,46,1.138,1.2474501160664546,0,0,3.4200000000000284,0
Adamawa,2023,47,0.002,0.1533929977694741,0,0,3.420000000000029,0
Adamawa,2023,48,-0.002,-0.4472135954999579,0,0,1.8300000000000285,0
Adamawa,2023,49,0.0,0,0,0,1.8100000000000285,0
Adamawa,2023,50,0.0,0,0,0,0.010000000000028422,0
Adamawa,2023,51,-0.078,-0.4472135954999579,0,0,0.0,0
Adamawa,2023,52,-0.642,-0.447213595499958,0,0,0.0,0
Adamawa,2024,1,0.0,0,0,0,0.0,0
Adamawa,2024,2,0.0,0,0,0,0.0,0
Adamawa,2024,3,0.0,0,0,0,0.0,0
Adamawa,2024,4,0.0,0,0,0,0.0,0
Adamawa,2024,5,0.0,0,0,0,0.0,0
Adamawa,2024,6,0.0,0,0,0,0.0,0
Adamawa,2024,7,0.0,0,0,0,0.0,0
Adamawa,2024,8,0.032,1.788854381999832,0,0,0.04000000000002842,0
Adamawa,2024,9,-1.288,-0.4202419172658482,0,0,0.15000000000002842,0
Adamawa,2024,10,-1.8719999999999999,-0.4656475826287063,0,0,0.18000000000002842,0
Adamawa,2024,11,5.524,1.7882707831599787,0,0,7.140000000000028,0
Adamawa,2024,12,-0.294,-0.8279883578965241,0,0,7.100000000000028,0
Adamawa,2024,13,-0.11400000000000002,-0.4571718618745076,0,0,6.990000000000028,0
Adamawa,2024,14,-6.202,-0.5998993888965788,0,0,6.970000000000028,0
Adamawa,2024,15,-2.5759999999999996,-0.8054866641094791,0,0,0.8400000000000285,0
Adamawa,2024,16,-6.672000000000001,-0.24136999234448556,0,0,11.430000000000028,0
Adamawa,2024,17,-7.11,-0.539107406598629,0,0,16.46000000000003,0
Adamawa,2024,18,0.4299999999999997,0.10189788033217206,0,0,31.540000000000028,0
Adamawa,2024,19,-11.777999999999999,-0.6515955758591038,0,0,36.92000000000003,0
Adamawa,2024,20,-27.668000000000003,-0.8757206849278802,0,0,26.81000000000003,0
Adamawa,2024,21,-16.278,-0.5404651990260226,0,0,26.64000000000003,0
Adamawa,2024,22,-6.776,-0.5479397814640575,0,0,24.23000000000003,0
Adamawa,2024,23,-14.303999999999998,-1.241529480553365,0,0,24.75000000000003,0
Adamawa,2024,24,-12.642,-0.8315141877657499,0,0,35.11000000000003,0
Adamawa,2024,25,-15.529999999999998,-1.2084022481394752,0,0,48.520000000000024,0
Adamawa,2024,26,-4.561999999999998,-0.21539143019191279,0,0,76.11000000000004,0
Adamawa,2024,27,-11.196,-0.8460274195469379,0,0,84.91000000000003,0
Adamawa,2024,28,-34.244,-1.1149618936840329,0,0,77.24000000000002,0
Adamawa,2024,29,266.658,1.783305543215344,1,1,428.01000000000005,0
Adamawa,2024,30,176.266,1.7557158718105683,1,1,642.6200000000001,0
Adamawa,2024,31,16.182000000000002,0.8905593192400963,1,0,679.3100000000001,0
Adamawa,2024,32,-28.842,-1.1464813087136778,0,0,685.7,0
Adamawa,2024,33,-22.603999999999996,-1.4850923615174898,0,0,327.86000000000007,0
Adamawa,2024,34,-2.9339999999999975,-0.14974847420606954,0,0,106.00000000000006,0
Adamawa,2024,35,-3.2340000000000018,-0.2809909581453419,0,0,72.73000000000006,0
Adamawa,2024,36,-11.562000000000005,-0.594118908605785,0,0,102.95000000000006,0
Adamawa,2024,37,-20.354,-1.3873427176714093,0,0,98.82000000000005,0
Adamawa,2024,38,-18.883999999999997,-0.5879886853367849,0,0,83.99000000000007,0
Adamawa,2024,39,21.806,1.7234413544761753,1,0,110.79000000000006,0
Adamawa,2024,40,-3.2880000000000003,-0.2308533597316149,0,0,97.97000000000006,0
Adamawa,2024,41,-3.0639999999999996,-0.6119520547543031,0,0,94.21000000000006,0
Adamawa,2024,42,5.2780000000000005,1.1918603842054767,0,0,88.32000000000006,0
Adamawa,2024,43,-2.34,-0.5608729517059025,0,0,42.78000000000006,0
Adamawa,2024,44,-4.976,-0.4931132824068304,0,0,15.820000000000059,0
Adamawa,2024,45,-13.398,-0.44972755696993183,0,0,12.510000000000058,0
Adamawa,2024,46,-0.662,-0.7256695754270589,0,0,0.21000000000005684,0
Adamawa,2024,47,-0.008,-0.6135719910778964,0,0,0.0,0
Adamawa,2024,48,-0.002,-0.4472135954999579,0,0,0.0,0
Adamawa,2024,49,0.0,0,0,0,0.0,0
Adamawa,2024,50,0.0,0,0,0,0.0,0
Adamawa,2024,51,-0.078,-0.4472135954999579,0,0,0.0,0
Adamawa,2024,52,-0.642,-0.447213595499958,0,0,0.0,0
Adamawa,2025,1,0.0,0,0,0,0.0,0
Adamawa,2025,2,0.0,0,0,0,0.0,0
Adamawa,2025,3,0.0,0,0,0,0.0,0
Adamawa,2025,4,0.0,0,0,0,0.0,0
Adamawa,2025,5,0.0,0,0,0,0.0,0
Adamawa,2025,6,0.0,0,0,0,0.0,0
Adamawa,2025,7,0.0,0,0,0,0.0,0
Adamawa,2025,8,-0.008,-0.447213595499958,0,0,0.0,0
Adamawa,2025,9,-1.3980000000000001,-0.456132143119298,0,0,0.0,0
Adamawa,2025,10,-1.902,-0.4731098836323715,0,0,0.0,0
Adamawa,2025,11,-1.436,-0.4648727090184159,0,0,0.0,0
Adamawa,2025,12,-0.284,-0.7998254885803158,0,0,0.010000000000056844,0
Adamawa,2025,13,-0.10400000000000002,-0.417069066973235,0,0,0.020000000000056844,0
Adamawa,2025,14,-5.962,-0.5766849655919707,0,0,0.27000000000005686,0
Adamawa,2025,15,-2.4859999999999998,-0.7773446610932317,0,0,1.1900000000000568,0
Adamawa,2025,16,-16.912,-0.6118179422257103,0,0,1.5300000000000569,0
Adamawa,2025,17,-10.52,-0.7976666550516985,0,0,3.140000000000057,0
Adamawa,2025,18,2.8000000000000007,0.6635210812327489,0,0,20.35000000000006,0
Adamawa,2025,19,-17.358,-0.9602985231586283,0,0,20.060000000000056,0
Adamawa,2025,20,-18.788000000000004,-0.594659542736194,0,0,29.070000000000057,0
Adamawa,2025,21,-16.427999999999997,-0.5454455270671764,0,0,32.16000000000006,0
Adamawa,2025,22,-0.06599999999999895,-0.005337075793480995,0,0,34.09000000000006,0
Adamawa,2025,23,-8.164,-0.7086022566581147,0,0,46.330000000000055,0
Adamawa,2025,24,-0.541999999999998,-0.03564947712142342,0,0,59.91000000000005,0
Adamawa,2025,25,7.760000000000005,0.6038120699009875,0,0,96.76000000000005,0
Adamawa,2025,26,-11.991999999999997,-0.5661933430209161,0,0,110.21000000000006,0
Adamawa,2025,27,2.4840000000000018,0.18770383263260051,0,0,126.55000000000007,0
Adamawa,2025,28,0.7359999999999971,0.023963671117610236,0,0,141.76000000000008,0
Adamawa,2025,29,-75.72200000000002,-0.5063994417694286,0,0,126.86000000000007,0
Adamawa,2025,30,-35.284000000000006,-0.3514499609735519,0,0,137.35000000000008,0
Adamawa,2025,31,-23.168,-1.2750264681840655,0,0,121.01000000000006,0
Adamawa,2025,32,-7.8919999999999995,-0.3137102312033959,0,0,113.37000000000006,0
Adamawa,2025,33,12.246000000000002,0.8045673800718096,1,0,132.76000000000005,0
Adamawa,2025,34,-20.424,-1.04242087156945,0,0,104.96000000000005,0
Adamawa,2025,35,-10.104000000000001,-0.8779012495672645,0,0,104.17000000000004,0
Adamawa,2025,36,-16.682000000000002,-0.8572125612663641,0,0,108.32000000000006,0
Adamawa,2025,37,14.706000000000003,1.0023711312801293,0,0,104.40000000000006,0
Adamawa,2025,38,6.356000000000002,0.19790595657702853,0,0,132.30000000000007,0
Adamawa,2025,39,-2.0539999999999985,-0.1623382803858599,0,0,142.11000000000007,0
Adamawa,2025,40,22.452,1.5763745841527426,1,0,160.15000000000006,0
Adamawa,2025,41,8.876000000000001,1.7727436155349858,0,0,133.27000000000007,0
Adamawa,2025,42,-3.8920000000000003,-0.8788784795997945,0,0,92.97000000000006,0
Adamawa,2025,43,-0.34999999999999964,-0.08389125346028448,0,0,73.28000000000007,0
Adamawa,2025,44,-4.796,-0.47527558328439684,0,0,20.76000000000006,0
Adamawa,2025,45,-13.118,-0.44032886194443693,0,0,5.790000000000057,0
Adamawa,2025,46,-0.662,-0.7256695754270589,0,0,2.660000000000057,0
Adamawa,2025,47,-0.008,-0.6135719910778964,0,0,0.46000000000005686,0
Adamawa,2025,48,-0.002,-0.4472135954999579,0,0,0.28000000000005687,0
Adamawa,2025,49,0.0,0,0,0,0.0,0
Adamawa,2025,50,0.0,0,0,0,0.0,0
Adamawa,2025,51,-0.078,-0.4472135954999579,0,0,0.0,0
Adamawa,2025,52,-0.642,-0.447213595499958,0,0,0.0,0
Adamawa,2026,1,0.0,0,0,0,0.0,0
Akwa Ibom,2020,53,0.0,0,0,0,0.08,0
Akwa Ibom,2021,1,10.75,1.1737534226855233,0,0,17.72,0
Akwa Ibom,2021,2,-3.6940000000000004,-0.5366093190295038,0,0,18.2,0
Akwa Ibom,2021,3,-6.6819999999999995,-0.5977396514808796,0,0,18.2,0
Akwa Ibom,2021,4,-0.3340000000000001,-0.2356745633301236,0,0,20.35,0
Akwa Ibom,2021,5,-1.9279999999999997,-0.7104979345009541,0,0,2.8,0
Akwa Ibom,2021,6,1.1960000000000006,0.14578827011944578,0,0,9.02,0
Akwa Ibom,2021,7,-0.03400000000000003,-0.04482501120661776,0,0,9.73,0
Akwa Ibom,2021,8,-2.5460000000000003,-0.5990069256619882,0,0,10.79,0
Akwa Ibom,2021,9,-14.832,-1.6563129568325272,0,0,13.52,0
Akwa Ibom,2021,10,1.2340000000000018,0.05406769352770138,0,0,45.21,0
Akwa Ibom,2021,11,-7.4719999999999995,-0.6017133526992586,0,0,52.03,0
Akwa Ibom,2021,12,6.494,1.581829821298769,0,0,71.9,0
Akwa Ibom,2021,13,-19.664,-1.7322657587697976,0,0,69.41000000000001,0
Akwa Ibom,2021,14,130.088,1.770385414408861,1,1,230.14000000000001,0
Akwa Ibom,2021,15,29.064,1.4821932253105907,0,0,299.25,0
Akwa Ibom,2021,16,-12.920000000000009,-0.30918143883668286,0,0,318.24000000000007,0
Akwa Ibom,2021,17,105.55,1.707109032922731,1,1,490.65,0
Akwa Ibom,2021,18,40.974000000000004,1.511583143896491,0,0,383.12,0
Akwa Ibom,2021,19,12.040000000000003,0.8260957144466261,0,0,345.91,0
Akwa Ibom,2021,20,-15.946000000000002,-0.7698863889993524,0,0,329.77,0
Akwa Ibom,2021,21,7.201999999999998,0.48150267314939893,0,0,205.51,0
Akwa Ibom,2021,22,-52.80200000000001,-1.1009956621647183,0,0,161.59,0
Akwa Ibom,2021,23,-58.68600000000001,-0.5263520799431143,0,0,162.07999999999998,0
Akwa Ibom,2021,24,-13.373999999999988,-0.29699449371177783,0,0,188.95000000000002,0
Akwa Ibom,2021,25,-25.88600000000001,-0.5418205816171251,0,0,217.13000000000002,0
Akwa Ibom,2021,26,-38.0,-0.6289814791241118,0,0,239.43,0
Akwa Ibom,2021,27,-46.554000000000016,-0.5481047932654443,0,0,278.39,0
Akwa Ibom,2021,28,5.5660000000000025,0.307367050130707,0,0,306.53,0
Akwa Ibom,2021,29,-57.554,-1.4820373523933794,0,0,254.75,0
Akwa Ibom,2021,30,-64.996,-1.2027263402381994,0,0,193.85999999999999,0
Akwa Ibom,2021,31,-6.033999999999999,-0.27570794244923796,0,0,146.59,0
Akwa Ibom,2021,32,26.11200000000001,0.4768914512803065,1,0,186.11,0
Akwa Ibom,2021,33,12.949999999999996,0.6390716622108209,0,0,213.59,0
Akwa Ibom,2021,34,-48.036,-0.7397197686265169,0,0,242.39999999999998,0
Akwa Ibom,2021,35,80.10400000000001,1.0293028780911417,1,1,384.0,0
Akwa Ibom,2021,36,-42.831999999999994,-0.28576412210704316,0,0,328.86,0
Akwa Ibom,2021,37,-1.6480000000000032,-0.05578151336054659,0,0,336.19,0
Akwa Ibom,2021,38,-53.29600000000001,-0.4826169445128374,0,0,347.19,0
Akwa Ibom,2021,39,-30.874000000000002,-0.3132458331755001,0,0,237.71,0
Akwa Ibom,2021,40,40.519999999999996,1.5146046507208857,0,0,270.03,0
Akwa Ibom,2021,41,41.024,1.5301979486735553,1,0,312.9,0
Akwa Ibom,2021,42,-5.977999999999994,-0.41055356796053116,0,0,299.29,0
Akwa Ibom,2021,43,-13.251999999999995,-0.47079657119578516,0,0,275.45,0
Akwa Ibom,2021,44,-13.052000000000007,-0.4515757825894756,0,0,222.1,0
Akwa Ibom,2021,45,14.083999999999996,0.476418281225803,0,0,166.05,0
Akwa Ibom,2021,46,40.87800000000001,1.557342610469788,0,0,204.81,0
Akwa Ibom,2021,47,11.654,1.6682100397563426,0,0,184.22000000000003,0
Akwa Ibom,2021,48,0.35599999999999987,0.07309070870545623,0,0,145.4,0
Akwa Ibom,2021,49,-4.598000000000001,-0.6447972690101782,0,0,99.98,0
Akwa Ibom,2021,50,-3.0900000000000007,-0.4168120383659108,0,0,30.54,0
Akwa Ibom,2021,51,38.11,1.7877093937925606,0,0,59.489999999999995,0
Akwa Ibom,2021,52,4.078,1.7332771405413092,0,0,59.629999999999995,0
Akwa Ibom,2022,1,12.82,1.3997691980305498,0,0,78.25,0
Akwa Ibom,2022,2,12.106000000000002,1.7585794304740587,0,0,89.93,0
Akwa Ibom,2022,3,19.308,1.7272010162814762,0,0,67.66999999999999,0
Akwa Ibom,2022,4,-0.04400000000000004,-0.031046948462651033,0,0,64.5,0
Akwa Ibom,2022,5,3.032,1.117339075418513,0,0,49.83999999999999,0
Akwa Ibom,2022,6,-4.044,-0.49294963575504885,0,0,35.01999999999999,0
Akwa Ibom,2022,7,1.256,1.6558886492797606,0,0,11.029999999999994,0
Akwa Ibom,2022,8,-5.256,-1.2365987436289905,0,0,9.089999999999993,0
Akwa Ibom,2022,9,3.9480000000000004,0.4408794197394025,0,0,25.639999999999993,0
Akwa Ibom,2022,10,24.444000000000003,1.07101353370432,0,0,85.78,0
Akwa Ibom,2022,11,-10.261999999999999,-0.8263895108939765,0,0,88.52,0
Akwa Ibom,2022,12,-3.766,-0.9173346330476077,0,0,100.84,0
Akwa Ibom,2022,13,8.986,0.7916059859797295,0,0,108.22,0
Akwa Ibom,2022,14,-19.582000000000008,-0.26649412078711593,0,0,96.07,0
Akwa Ibom,2022,15,-7.526000000000003,-0.3838076731932119,0,0,131.38,0
Akwa Ibom,2022,16,14.649999999999991,0.3505811206623373,0,0,188.2,0
Akwa Ibom,2022,17,-32.38000000000001,-0.5236967360117295,0,0,194.03,0
Akwa Ibom,2022,18,-24.436,-0.9014752209756102,0,0,170.76,0
Akwa Ibom,2022,19,-4.789999999999996,-0.3286543581560909,0,0,153.30999999999997,0
Akwa Ibom,2022,20,-2.3560000000000016,-0.1137496759364402,0,0,123.19,0
Akwa Ibom,2022,21,21.272,1.422177848269094,0,0,150.92999999999998,0
Akwa Ibom,2022,22,-31.992000000000004,-0.6670780126505373,0,0,193.23,0
Akwa Ibom,2022,23,-72.17600000000002,-0.6473432798618789,0,0,197.06,0
Akwa Ibom,2022,24,-19.83399999999999,-0.44045078422905665,0,0,203.88,0
Akwa Ibom,2022,25,24.843999999999994,0.5200104508110889,1,0,268.72,0
Akwa Ibom,2022,26,-63.43,-1.0499025058116425,0,0,244.78,0
Akwa Ibom,2022,27,-24.274000000000015,-0.2857906034223783,0,0,319.51,0
Akwa Ibom,2022,28,26.876000000000005,1.484153223017046,0,0,375.41999999999996,0
Akwa Ibom,2022,29,49.906000000000006,1.2850984485621155,1,0,380.37,0
Akwa Ibom,2022,30,78.174,1.4465802345033696,1,0,488.08,0
Akwa Ibom,2022,31,35.856,1.6383466994464497,0,0,460.42,0
Akwa Ibom,2022,32,77.80199999999999,1.4209217483344974,1,1,530.32,0
Akwa Ibom,2022,33,-23.910000000000004,-1.1799384898425278,0,0,413.48,0
Akwa Ibom,2022,34,84.164,1.2960649222808347,1,1,431.32,0
Akwa Ibom,2022,35,83.404,1.0717064971076795,1,1,534.3299999999999,0
Akwa Ibom,2022,36,264.668,1.7657970365574083,1,1,735.0,0
Akwa Ibom,2022,37,12.321999999999996,0.41707512598826063,0,0,793.16,0
Akwa Ibom,2022,38,194.684,1.7629427579093595,1,1,919.9399999999999,0
Akwa Ibom,2022,39,165.606,1.680228977419896,1,1,1003.6400000000001,0
Akwa Ibom,2022,40,-10.270000000000003,-0.3838842488376975,0,0,677.67,0
Akwa Ibom,2022,41,4.343999999999994,0.16203149105494138,0,0,669.89,0
Akwa Ibom,2022,42,18.962000000000003,1.3022610832498496,0,0,433.24,0
Akwa Ibom,2022,43,13.658000000000001,0.4852203116051944,0,0,239.82999999999998,0
Akwa Ibom,2022,44,30.217999999999996,1.0454885839939294,0,0,280.53999999999996,0
Akwa Ibom,2022,45,-8.286000000000001,-0.28028982378848377,0,0,238.8,0
Akwa Ibom,2022,46,-8.371999999999996,-0.3189508374884548,0,0,203.37,0
Akwa Ibom,2022,47,-4.696000000000001,-0.6722081986181385,0,0,139.51999999999998,0
Akwa Ibom,2022,48,-3.9539999999999997,-0.8117996129813877,0,0,53.120000000000005,0
Akwa Ibom,2022,49,1.0519999999999996,0.14752647390141518,0,0,35.720000000000006,0
Akwa Ibom,2022,50,9.209999999999997,1.2423426774595587,0,0,27.83,0
Akwa Ibom,2022,51,-10.110000000000001,-0.4742519541129045,0,0,24.91,0
Akwa Ibom,2022,52,-1.582,-0.6723993222992524,0,0,23.699999999999996,0
Akwa Ibom,2023,1,-5.41,-0.5906982341142959,0,0,18.439999999999998,0
Akwa Ibom,2023,2,-0.9040000000000004,-0.13131966009817855,0,0,4.8100000000000005,0
Akwa Ibom,2023,3,-6.1419999999999995,-0.5494338430702727,0,0,5.32,0
Akwa Ibom,2023,4,2.346,1.6553668430313468,0,0,10.200000000000001,0
Akwa Ibom,2023,5,2.912,1.0731172122753,0,0,13.65,0
Akwa Ibom,2023,6,13.825999999999999,1.685341657752054,0,0,29.71,0
Akwa Ibom,2023,7,-0.734,-0.9676928889899238,0,0,29.180000000000003,0
Akwa Ibom,2023,8,5.904,1.3890561229805098,0,0,36.010000000000005,0
Akwa Ibom,2023,9,9.078,1.0137546535953128,0,0,57.81,0
Akwa Ibom,2023,10,19.424,0.8510623007148056,0,0,95.06,0
Akwa Ibom,2023,11,19.638,1.5814302489705625,0,0,129.69,0
Akwa Ibom,2023,12,-0.2259999999999991,-0.05504982131406227,0,0,134.39000000000001,0
Akwa Ibom,2023,13,2.846,0.25071340263724795,0,0,130.5,0
Akwa Ibom,2023,14,-26.96200000000001,-0.36692955186713405,0,0,115.99000000000001,0
Akwa Ibom,2023,15,-4.695999999999998,-0.2394845646180337,0,0,124.23,0
Akwa Ibom,2023,16,64.75999999999999,1.549736066490988,1,0,227.62,0
Akwa Ibom,2023,17,-51.170000000000016,-0.8275961081445398,0,0,220.8,0
Akwa Ibom,2023,18,-8.725999999999999,-0.3219132746044022,0,0,220.62,0
Akwa Ibom,2023,19,-7.2599999999999945,-0.49812748229921094,0,0,197.87,0
Akwa Ibom,2023,20,35.804,1.7286474521342539,0,0,155.8,0
Akwa Ibom,2023,21,-1.1479999999999961,-0.07675160632817388,0,0,179.91,0
Akwa Ibom,2023,22,55.69800000000001,1.1613813187237318,1,1,294.19000000000005,0
Akwa Ibom,2023,23,196.594,1.7632426950948539,1,1,569.26,0
Akwa Ibom,2023,24,0.4860000000000042,0.010792532072971843,0,0,558.24,0
Akwa Ibom,2023,25,-4.396000000000001,-0.09201279752719159,0,0,616.26,0
Akwa Ibom,2023,26,95.12,1.5744399551127768,1,1,663.18,0
Akwa Ibom,2023,27,-27.464000000000013,-0.32334815573832887,0,0,465.95000000000005,0
Akwa Ibom,2023,28,-12.704,-0.7015434791341179,0,0,461.96,0
Akwa Ibom,2023,29,10.176000000000002,0.26203586367507087,0,0,456.42,0
Akwa Ibom,2023,30,13.314000000000007,0.24637052270803428,0,0,340.71999999999997,0
Akwa Ibom,2023,31,-23.444,-1.0712126288995585,0,0,256.95,0
Akwa Ibom,2023,32,-58.208,-1.0630705268123497,0,0,230.42,0
Akwa Ibom,2023,33,-11.960000000000004,-0.5902159907367894,0,0,165.26,0
Akwa Ibom,2023,34,-70.136,-1.0800438357146596,0,0,93.66,0
Akwa Ibom,2023,35,-18.525999999999996,-0.23805134724254076,0,0,154.04,0
Akwa Ibom,2023,36,-41.861999999999995,-0.2792925308097927,0,0,184.19,0
Akwa Ibom,2023,37,-28.778,-0.9740779074574069,0,0,189.3,0
Akwa Ibom,2023,38,-51.986000000000004,-0.47075436200548565,0,0,223.70999999999998,0
Akwa Ibom,2023,39,-73.774,-0.7485067725817628,0,0,169.96,0
Akwa Ibom,2023,40,-32.47,-1.2137021966660209,0,0,128.32,0
Akwa Ibom,2023,41,1.3639999999999972,0.05087729139017953,0,0,158.66,0
Akwa Ibom,2023,42,-5.227999999999994,-0.3590455090829135,0,0,144.49,0
Akwa Ibom,2023,43,41.488,1.473921532279712,0,0,218.29,0
Akwa Ibom,2023,44,-17.982000000000006,-0.6221449373677559,0,0,233.0,0
Akwa Ibom,2023,45,-20.826,-0.7044793471179052,0,0,181.7,0
Akwa Ibom,2023,46,5.508000000000003,0.20984008754018285,0,0,184.34,0
Akwa Ibom,2023,47,1.3239999999999998,0.18952377661209863,0,0,98.68,0
Akwa Ibom,2023,48,7.385999999999998,1.5164268946587072,0,0,71.82000000000001,0
Akwa Ibom,2023,49,-4.408,-0.6181527537618237,0,0,61.5,0
Akwa Ibom,2023,50,-4.92,-0.6636618863301879,0,0,25.599999999999998,0
Akwa Ibom,2023,51,-9.600000000000001,-0.45032826503302503,0,0,17.169999999999995,0
Akwa Ibom,2023,52,-1.612,-0.6851502576146618,0,0,4.59,0
Akwa Ibom,2024,1,-6.48,-0.7075276445583434,0,0,3.7199999999999998,0
Akwa Ibom,2024,2,-3.3340000000000005,-0.4843138791673973,0,0,1.79,0
Akwa Ibom,2024,3,-6.6819999999999995,-0.5977396514808796,0,0,1.25,0
Akwa Ibom,2024,4,-1.474,-1.0400727734988087,0,0,2.34,0
Akwa Ibom,2024,5,-2.018,-0.7436643318583638,0,0,1.9300000000000002,0
